CellSwc[0].Dend[2092],CellSwc[1].Dend[2034],28.977172
CellSwc[0].Dend[2092],CellSwc[1].Dend[2035],28.977172
CellSwc[0].Dend[3462],CellSwc[1].Dend[2033],29.512794
CellSwc[0].Dend[3462],CellSwc[1].Dend[2067],29.512794
CellSwc[0].Dend[3497],CellSwc[1].Dend[2033],29.512794
CellSwc[0].Dend[3497],CellSwc[1].Dend[2067],29.512794
CellSwc[0].Dend[1509],CellSwc[1].Dend[2034],29.572602
CellSwc[0].Dend[1509],CellSwc[1].Dend[2035],29.572602
CellSwc[0].Dend[1510],CellSwc[1].Dend[2034],29.572602
CellSwc[0].Dend[1510],CellSwc[1].Dend[2035],29.572602
CellSwc[0].Dend[1763],CellSwc[1].Dend[2034],29.572602
CellSwc[0].Dend[1763],CellSwc[1].Dend[2035],29.572602
CellSwc[0].Dend[3562],CellSwc[1].Dend[1802],29.679791
CellSwc[0].Dend[3562],CellSwc[1].Dend[2028],29.679791
CellSwc[0].Dend[3606],CellSwc[1].Dend[1802],29.679791
CellSwc[0].Dend[3606],CellSwc[1].Dend[2028],29.679791
CellSwc[0].Dend[3442],CellSwc[1].Dend[2033],30.301506
CellSwc[0].Dend[3442],CellSwc[1].Dend[2067],30.301506
CellSwc[0].Dend[3451],CellSwc[1].Dend[2033],30.301506
CellSwc[0].Dend[3451],CellSwc[1].Dend[2067],30.301506
CellSwc[0].Dend[3463],CellSwc[1].Dend[2033],30.301506
CellSwc[0].Dend[3463],CellSwc[1].Dend[2067],30.301506
CellSwc[0].Dend[2091],CellSwc[1].Dend[2034],32.491403
CellSwc[0].Dend[2091],CellSwc[1].Dend[2035],32.491403
CellSwc[0].Dend[2459],CellSwc[1].Dend[2034],32.491403
CellSwc[0].Dend[2459],CellSwc[1].Dend[2035],32.491403
CellSwc[0].Dend[2104],CellSwc[1].Dend[2102],33.950677
CellSwc[0].Dend[2104],CellSwc[1].Dend[2103],33.950677
CellSwc[0].Dend[2210],CellSwc[1].Dend[2102],33.950677
CellSwc[0].Dend[2210],CellSwc[1].Dend[2103],33.950677
CellSwc[0].Dend[2025],CellSwc[1].Dend[2027],34.039886
CellSwc[0].Dend[2025],CellSwc[1].Dend[2131],34.039886
CellSwc[0].Dend[2190],CellSwc[1].Dend[2027],34.039886
CellSwc[0].Dend[2190],CellSwc[1].Dend[2131],34.039886
CellSwc[0].Dend[2949],CellSwc[1].Dend[2079],36.208304
CellSwc[0].Dend[2949],CellSwc[1].Dend[2120],36.208304
CellSwc[0].Dend[3089],CellSwc[1].Dend[2079],36.208304
CellSwc[0].Dend[3089],CellSwc[1].Dend[2120],36.208304
CellSwc[0].Dend[3655],CellSwc[1].Dend[1845],36.565270
CellSwc[0].Dend[3655],CellSwc[1].Dend[1883],36.565270
CellSwc[0].Dend[3655],CellSwc[1].Dend[1937],36.565270
CellSwc[0].Dend[3669],CellSwc[1].Dend[1845],36.565270
CellSwc[0].Dend[3669],CellSwc[1].Dend[1883],36.565270
CellSwc[0].Dend[3669],CellSwc[1].Dend[1937],36.565270
CellSwc[0].Dend[1908],CellSwc[1].Dend[2102],38.048318
CellSwc[0].Dend[1908],CellSwc[1].Dend[2103],38.048318
CellSwc[0].Dend[1909],CellSwc[1].Dend[2102],38.048318
CellSwc[0].Dend[1909],CellSwc[1].Dend[2103],38.048318
CellSwc[0].Dend[3555],CellSwc[1].Dend[1802],39.797697
CellSwc[0].Dend[3555],CellSwc[1].Dend[2028],39.797697
CellSwc[0].Dend[3576],CellSwc[1].Dend[1802],39.797697
CellSwc[0].Dend[3576],CellSwc[1].Dend[2028],39.797697
CellSwc[0].Dend[3462],CellSwc[1].Dend[2101],40.789898
CellSwc[0].Dend[3462],CellSwc[1].Dend[2111],40.789898
CellSwc[0].Dend[3497],CellSwc[1].Dend[2101],40.789898
CellSwc[0].Dend[3497],CellSwc[1].Dend[2111],40.789898
CellSwc[0].Dend[2767],CellSwc[1].Dend[2069],43.249029
CellSwc[0].Dend[2767],CellSwc[1].Dend[2088],43.249029
CellSwc[0].Dend[2836],CellSwc[1].Dend[2069],43.249029
CellSwc[0].Dend[2836],CellSwc[1].Dend[2088],43.249029
CellSwc[0].Dend[2191],CellSwc[1].Dend[2102],43.829633
CellSwc[0].Dend[2191],CellSwc[1].Dend[2103],43.829633
CellSwc[0].Dend[2549],CellSwc[1].Dend[2102],43.829633
CellSwc[0].Dend[2549],CellSwc[1].Dend[2103],43.829633
CellSwc[0].Dend[1908],CellSwc[1].Dend[2027],46.635898
CellSwc[0].Dend[1908],CellSwc[1].Dend[2131],46.635898
CellSwc[0].Dend[1909],CellSwc[1].Dend[2027],46.635898
CellSwc[0].Dend[1909],CellSwc[1].Dend[2131],46.635898
CellSwc[0].Dend[2878],CellSwc[1].Dend[2079],47.512922
CellSwc[0].Dend[2878],CellSwc[1].Dend[2120],47.512922
CellSwc[0].Dend[3029],CellSwc[1].Dend[2079],47.512922
CellSwc[0].Dend[3029],CellSwc[1].Dend[2120],47.512922
CellSwc[0].Dend[2091],CellSwc[1].Dend[2027],47.726118
CellSwc[0].Dend[2091],CellSwc[1].Dend[2131],47.726118
CellSwc[0].Dend[2459],CellSwc[1].Dend[2027],47.726118
CellSwc[0].Dend[2459],CellSwc[1].Dend[2131],47.726118
CellSwc[0].Dend[1908],CellSwc[1].Dend[2034],47.816469
CellSwc[0].Dend[1908],CellSwc[1].Dend[2035],47.816469
CellSwc[0].Dend[1909],CellSwc[1].Dend[2034],47.816469
CellSwc[0].Dend[1909],CellSwc[1].Dend[2035],47.816469
CellSwc[0].Dend[3503],CellSwc[1].Dend[2033],47.930042
CellSwc[0].Dend[3503],CellSwc[1].Dend[2067],47.930042
CellSwc[0].Dend[3551],CellSwc[1].Dend[2033],47.930042
CellSwc[0].Dend[3551],CellSwc[1].Dend[2067],47.930042
CellSwc[0].Dend[3582],CellSwc[1].Dend[2033],47.930042
CellSwc[0].Dend[3582],CellSwc[1].Dend[2067],47.930042
CellSwc[0].Dend[2104],CellSwc[1].Dend[2034],48.375306
CellSwc[0].Dend[2104],CellSwc[1].Dend[2035],48.375306
CellSwc[0].Dend[2210],CellSwc[1].Dend[2034],48.375306
CellSwc[0].Dend[2210],CellSwc[1].Dend[2035],48.375306
CellSwc[0].Dend[1195],CellSwc[1].Dend[2027],49.717326
CellSwc[0].Dend[1195],CellSwc[1].Dend[2131],49.717326
CellSwc[0].Dend[1401],CellSwc[1].Dend[2027],49.717326
CellSwc[0].Dend[1401],CellSwc[1].Dend[2131],49.717326
CellSwc[0].Dend[2007],CellSwc[1].Dend[2027],50.390146
CellSwc[0].Dend[2007],CellSwc[1].Dend[2131],50.390146
CellSwc[0].Dend[2092],CellSwc[1].Dend[2027],50.390146
CellSwc[0].Dend[2092],CellSwc[1].Dend[2131],50.390146
CellSwc[0].Dend[2091],CellSwc[1].Dend[2102],50.436108
CellSwc[0].Dend[2091],CellSwc[1].Dend[2103],50.436108
CellSwc[0].Dend[2459],CellSwc[1].Dend[2102],50.436108
CellSwc[0].Dend[2459],CellSwc[1].Dend[2103],50.436108
CellSwc[0].Dend[3503],CellSwc[1].Dend[2101],53.942381
CellSwc[0].Dend[3503],CellSwc[1].Dend[2111],53.942381
CellSwc[0].Dend[3551],CellSwc[1].Dend[2101],53.942381
CellSwc[0].Dend[3551],CellSwc[1].Dend[2111],53.942381
CellSwc[0].Dend[3582],CellSwc[1].Dend[2101],53.942381
CellSwc[0].Dend[3582],CellSwc[1].Dend[2111],53.942381
CellSwc[0].Dend[3442],CellSwc[1].Dend[2101],55.549796
CellSwc[0].Dend[3442],CellSwc[1].Dend[2111],55.549796
CellSwc[0].Dend[3451],CellSwc[1].Dend[2101],55.549796
CellSwc[0].Dend[3451],CellSwc[1].Dend[2111],55.549796
CellSwc[0].Dend[3463],CellSwc[1].Dend[2101],55.549796
CellSwc[0].Dend[3463],CellSwc[1].Dend[2111],55.549796
CellSwc[0].Dend[2191],CellSwc[1].Dend[2034],55.844719
CellSwc[0].Dend[2191],CellSwc[1].Dend[2035],55.844719
CellSwc[0].Dend[2549],CellSwc[1].Dend[2034],55.844719
CellSwc[0].Dend[2549],CellSwc[1].Dend[2035],55.844719
CellSwc[0].Dend[3647],CellSwc[1].Dend[1802],56.883543
CellSwc[0].Dend[3647],CellSwc[1].Dend[2028],56.883543
CellSwc[0].Dend[3648],CellSwc[1].Dend[1802],56.883543
CellSwc[0].Dend[3648],CellSwc[1].Dend[2028],56.883543
CellSwc[0].Dend[2684],CellSwc[1].Dend[2079],60.003319
CellSwc[0].Dend[2684],CellSwc[1].Dend[2120],60.003319
CellSwc[0].Dend[2986],CellSwc[1].Dend[2079],60.003319
CellSwc[0].Dend[2986],CellSwc[1].Dend[2120],60.003319
CellSwc[0].Dend[3110],CellSwc[1].Dend[2089],63.709669
CellSwc[0].Dend[3110],CellSwc[1].Dend[2108],63.709669
CellSwc[0].Dend[3144],CellSwc[1].Dend[2089],63.709669
CellSwc[0].Dend[3144],CellSwc[1].Dend[2108],63.709669
CellSwc[0].Dend[1195],CellSwc[1].Dend[1994],67.222929
CellSwc[0].Dend[1195],CellSwc[1].Dend[1995],67.222929
CellSwc[0].Dend[1195],CellSwc[1].Dend[1996],67.222929
CellSwc[0].Dend[1401],CellSwc[1].Dend[1994],67.222929
CellSwc[0].Dend[1401],CellSwc[1].Dend[1995],67.222929
CellSwc[0].Dend[1401],CellSwc[1].Dend[1996],67.222929
CellSwc[0].Dend[3647],CellSwc[1].Dend[1588],67.331649
CellSwc[0].Dend[3647],CellSwc[1].Dend[1596],67.331649
CellSwc[0].Dend[3648],CellSwc[1].Dend[1588],67.331649
CellSwc[0].Dend[3648],CellSwc[1].Dend[1596],67.331649
CellSwc[0].Dend[3655],CellSwc[1].Dend[1796],68.276199
CellSwc[0].Dend[3655],CellSwc[1].Dend[1882],68.276199
CellSwc[0].Dend[3669],CellSwc[1].Dend[1796],68.276199
CellSwc[0].Dend[3669],CellSwc[1].Dend[1882],68.276199
CellSwc[0].Dend[1509],CellSwc[1].Dend[1994],68.522988
CellSwc[0].Dend[1509],CellSwc[1].Dend[1995],68.522988
CellSwc[0].Dend[1509],CellSwc[1].Dend[1996],68.522988
CellSwc[0].Dend[1510],CellSwc[1].Dend[1994],68.522988
CellSwc[0].Dend[1510],CellSwc[1].Dend[1995],68.522988
CellSwc[0].Dend[1510],CellSwc[1].Dend[1996],68.522988
CellSwc[0].Dend[1763],CellSwc[1].Dend[1994],68.522988
CellSwc[0].Dend[1763],CellSwc[1].Dend[1995],68.522988
CellSwc[0].Dend[1763],CellSwc[1].Dend[1996],68.522988
CellSwc[0].Dend[1195],CellSwc[1].Dend[1940],68.553393
CellSwc[0].Dend[1195],CellSwc[1].Dend[1968],68.553393
CellSwc[0].Dend[1401],CellSwc[1].Dend[1940],68.553393
CellSwc[0].Dend[1401],CellSwc[1].Dend[1968],68.553393
CellSwc[0].Dend[2684],CellSwc[1].Dend[2069],68.693143
CellSwc[0].Dend[2684],CellSwc[1].Dend[2088],68.693143
CellSwc[0].Dend[2986],CellSwc[1].Dend[2069],68.693143
CellSwc[0].Dend[2986],CellSwc[1].Dend[2088],68.693143
CellSwc[0].Dend[2025],CellSwc[1].Dend[2034],69.600021
CellSwc[0].Dend[2025],CellSwc[1].Dend[2035],69.600021
CellSwc[0].Dend[2190],CellSwc[1].Dend[2034],69.600021
CellSwc[0].Dend[2190],CellSwc[1].Dend[2035],69.600021
CellSwc[0].Dend[3655],CellSwc[1].Dend[1843],70.516380
CellSwc[0].Dend[3655],CellSwc[1].Dend[1844],70.516380
CellSwc[0].Dend[3669],CellSwc[1].Dend[1843],70.516380
CellSwc[0].Dend[3669],CellSwc[1].Dend[1844],70.516380
CellSwc[0].Dend[3503],CellSwc[1].Dend[1966],70.886211
CellSwc[0].Dend[3503],CellSwc[1].Dend[2139],70.886211
CellSwc[0].Dend[3551],CellSwc[1].Dend[1966],70.886211
CellSwc[0].Dend[3551],CellSwc[1].Dend[2139],70.886211
CellSwc[0].Dend[3582],CellSwc[1].Dend[1966],70.886211
CellSwc[0].Dend[3582],CellSwc[1].Dend[2139],70.886211
CellSwc[0].Dend[3655],CellSwc[1].Dend[1933],70.940576
CellSwc[0].Dend[3655],CellSwc[1].Dend[1998],70.940576
CellSwc[0].Dend[3669],CellSwc[1].Dend[1933],70.940576
CellSwc[0].Dend[3669],CellSwc[1].Dend[1998],70.940576
CellSwc[0].Dend[3197],CellSwc[1].Dend[2089],71.954092
CellSwc[0].Dend[3197],CellSwc[1].Dend[2108],71.954092
CellSwc[0].Dend[3562],CellSwc[1].Dend[1588],73.183930
CellSwc[0].Dend[3562],CellSwc[1].Dend[1596],73.183930
CellSwc[0].Dend[3606],CellSwc[1].Dend[1588],73.183930
CellSwc[0].Dend[3606],CellSwc[1].Dend[1596],73.183930
CellSwc[0].Dend[3442],CellSwc[1].Dend[1966],75.058264
CellSwc[0].Dend[3442],CellSwc[1].Dend[2139],75.058264
CellSwc[0].Dend[3451],CellSwc[1].Dend[1966],75.058264
CellSwc[0].Dend[3451],CellSwc[1].Dend[2139],75.058264
CellSwc[0].Dend[3463],CellSwc[1].Dend[1966],75.058264
CellSwc[0].Dend[3463],CellSwc[1].Dend[2139],75.058264
CellSwc[0].Dend[3622],CellSwc[1].Dend[1845],75.322060
CellSwc[0].Dend[3622],CellSwc[1].Dend[1883],75.322060
CellSwc[0].Dend[3622],CellSwc[1].Dend[1937],75.322060
CellSwc[0].Dend[3646],CellSwc[1].Dend[1845],75.322060
CellSwc[0].Dend[3646],CellSwc[1].Dend[1883],75.322060
CellSwc[0].Dend[3646],CellSwc[1].Dend[1937],75.322060
CellSwc[0].Dend[3442],CellSwc[1].Dend[1936],75.521383
CellSwc[0].Dend[3442],CellSwc[1].Dend[2029],75.521383
CellSwc[0].Dend[3451],CellSwc[1].Dend[1936],75.521383
CellSwc[0].Dend[3451],CellSwc[1].Dend[2029],75.521383
CellSwc[0].Dend[3463],CellSwc[1].Dend[1936],75.521383
CellSwc[0].Dend[3463],CellSwc[1].Dend[2029],75.521383
CellSwc[0].Dend[3462],CellSwc[1].Dend[1966],77.316097
CellSwc[0].Dend[3462],CellSwc[1].Dend[2139],77.316097
CellSwc[0].Dend[3497],CellSwc[1].Dend[1966],77.316097
CellSwc[0].Dend[3497],CellSwc[1].Dend[2139],77.316097
CellSwc[0].Dend[2767],CellSwc[1].Dend[2079],78.574859
CellSwc[0].Dend[2767],CellSwc[1].Dend[2120],78.574859
CellSwc[0].Dend[2836],CellSwc[1].Dend[2079],78.574859
CellSwc[0].Dend[2836],CellSwc[1].Dend[2120],78.574859
CellSwc[0].Dend[1195],CellSwc[1].Dend[2034],79.103783
CellSwc[0].Dend[1195],CellSwc[1].Dend[2035],79.103783
CellSwc[0].Dend[1401],CellSwc[1].Dend[2034],79.103783
CellSwc[0].Dend[1401],CellSwc[1].Dend[2035],79.103783
CellSwc[0].Dend[3622],CellSwc[1].Dend[1796],79.304888
CellSwc[0].Dend[3622],CellSwc[1].Dend[1882],79.304888
CellSwc[0].Dend[3646],CellSwc[1].Dend[1796],79.304888
CellSwc[0].Dend[3646],CellSwc[1].Dend[1882],79.304888
CellSwc[0].Dend[2104],CellSwc[1].Dend[2027],80.747333
CellSwc[0].Dend[2104],CellSwc[1].Dend[2131],80.747333
CellSwc[0].Dend[2210],CellSwc[1].Dend[2027],80.747333
CellSwc[0].Dend[2210],CellSwc[1].Dend[2131],80.747333
CellSwc[0].Dend[2091],CellSwc[1].Dend[1994],81.546041
CellSwc[0].Dend[2091],CellSwc[1].Dend[1995],81.546041
CellSwc[0].Dend[2091],CellSwc[1].Dend[1996],81.546041
CellSwc[0].Dend[2459],CellSwc[1].Dend[1994],81.546041
CellSwc[0].Dend[2459],CellSwc[1].Dend[1995],81.546041
CellSwc[0].Dend[2459],CellSwc[1].Dend[1996],81.546041
CellSwc[0].Dend[2993],CellSwc[1].Dend[2079],88.531315
CellSwc[0].Dend[2993],CellSwc[1].Dend[2120],88.531315
CellSwc[0].Dend[3091],CellSwc[1].Dend[2079],88.531315
CellSwc[0].Dend[3091],CellSwc[1].Dend[2120],88.531315
CellSwc[0].Dend[2440],CellSwc[1].Dend[1994],88.706399
CellSwc[0].Dend[2440],CellSwc[1].Dend[1995],88.706399
CellSwc[0].Dend[2440],CellSwc[1].Dend[1996],88.706399
CellSwc[0].Dend[2441],CellSwc[1].Dend[1994],88.706399
CellSwc[0].Dend[2441],CellSwc[1].Dend[1995],88.706399
CellSwc[0].Dend[2441],CellSwc[1].Dend[1996],88.706399
CellSwc[0].Dend[1195],CellSwc[1].Dend[2102],89.007712
CellSwc[0].Dend[1195],CellSwc[1].Dend[2103],89.007712
CellSwc[0].Dend[1401],CellSwc[1].Dend[2102],89.007712
CellSwc[0].Dend[1401],CellSwc[1].Dend[2103],89.007712
CellSwc[0].Dend[2550],CellSwc[1].Dend[2057],89.268415
CellSwc[0].Dend[2550],CellSwc[1].Dend[2058],89.268415
CellSwc[0].Dend[2748],CellSwc[1].Dend[2057],89.268415
CellSwc[0].Dend[2748],CellSwc[1].Dend[2058],89.268415
CellSwc[0].Dend[1509],CellSwc[1].Dend[1940],89.547393
CellSwc[0].Dend[1509],CellSwc[1].Dend[1968],89.547393
CellSwc[0].Dend[1510],CellSwc[1].Dend[1940],89.547393
CellSwc[0].Dend[1510],CellSwc[1].Dend[1968],89.547393
CellSwc[0].Dend[1763],CellSwc[1].Dend[1940],89.547393
CellSwc[0].Dend[1763],CellSwc[1].Dend[1968],89.547393
CellSwc[0].Dend[2191],CellSwc[1].Dend[2027],89.772035
CellSwc[0].Dend[2191],CellSwc[1].Dend[2131],89.772035
CellSwc[0].Dend[2549],CellSwc[1].Dend[2027],89.772035
CellSwc[0].Dend[2549],CellSwc[1].Dend[2131],89.772035
CellSwc[0].Dend[2440],CellSwc[1].Dend[2027],90.729375
CellSwc[0].Dend[2440],CellSwc[1].Dend[2131],90.729375
CellSwc[0].Dend[2441],CellSwc[1].Dend[2027],90.729375
CellSwc[0].Dend[2441],CellSwc[1].Dend[2131],90.729375
CellSwc[0].Dend[3555],CellSwc[1].Dend[1588],91.100851
CellSwc[0].Dend[3555],CellSwc[1].Dend[1596],91.100851
CellSwc[0].Dend[3576],CellSwc[1].Dend[1588],91.100851
CellSwc[0].Dend[3576],CellSwc[1].Dend[1596],91.100851
CellSwc[0].Dend[2440],CellSwc[1].Dend[2034],92.852510
CellSwc[0].Dend[2440],CellSwc[1].Dend[2035],92.852510
CellSwc[0].Dend[2441],CellSwc[1].Dend[2034],92.852510
CellSwc[0].Dend[2441],CellSwc[1].Dend[2035],92.852510
CellSwc[0].Dend[2529],CellSwc[1].Dend[2101],93.425944
CellSwc[0].Dend[2529],CellSwc[1].Dend[2111],93.425944
CellSwc[0].Dend[2631],CellSwc[1].Dend[2101],93.425944
CellSwc[0].Dend[2631],CellSwc[1].Dend[2111],93.425944
CellSwc[0].Dend[3591],CellSwc[1].Dend[1802],93.445879
CellSwc[0].Dend[3591],CellSwc[1].Dend[2028],93.445879
CellSwc[0].Dend[3598],CellSwc[1].Dend[1802],93.445879
CellSwc[0].Dend[3598],CellSwc[1].Dend[2028],93.445879
CellSwc[0].Dend[2442],CellSwc[1].Dend[2057],93.654628
CellSwc[0].Dend[2442],CellSwc[1].Dend[2058],93.654628
CellSwc[0].Dend[2714],CellSwc[1].Dend[2057],93.654628
CellSwc[0].Dend[2714],CellSwc[1].Dend[2058],93.654628
CellSwc[0].Dend[3622],CellSwc[1].Dend[1734],94.497807
CellSwc[0].Dend[3622],CellSwc[1].Dend[1934],94.497807
CellSwc[0].Dend[3646],CellSwc[1].Dend[1734],94.497807
CellSwc[0].Dend[3646],CellSwc[1].Dend[1934],94.497807
CellSwc[0].Dend[2993],CellSwc[1].Dend[2069],94.524118
CellSwc[0].Dend[2993],CellSwc[1].Dend[2088],94.524118
CellSwc[0].Dend[3091],CellSwc[1].Dend[2069],94.524118
CellSwc[0].Dend[3091],CellSwc[1].Dend[2088],94.524118
CellSwc[0].Dend[2684],CellSwc[1].Dend[2057],95.252532
CellSwc[0].Dend[2684],CellSwc[1].Dend[2058],95.252532
CellSwc[0].Dend[2986],CellSwc[1].Dend[2057],95.252532
CellSwc[0].Dend[2986],CellSwc[1].Dend[2058],95.252532
CellSwc[0].Dend[2547],CellSwc[1].Dend[2079],95.373360
CellSwc[0].Dend[2547],CellSwc[1].Dend[2120],95.373360
CellSwc[0].Dend[2615],CellSwc[1].Dend[2079],95.373360
CellSwc[0].Dend[2615],CellSwc[1].Dend[2120],95.373360
CellSwc[0].Dend[2629],CellSwc[1].Dend[2079],95.373360
CellSwc[0].Dend[2629],CellSwc[1].Dend[2120],95.373360
CellSwc[0].Dend[3503],CellSwc[1].Dend[1845],95.558495
CellSwc[0].Dend[3503],CellSwc[1].Dend[1883],95.558495
CellSwc[0].Dend[3503],CellSwc[1].Dend[1937],95.558495
CellSwc[0].Dend[3551],CellSwc[1].Dend[1845],95.558495
CellSwc[0].Dend[3551],CellSwc[1].Dend[1883],95.558495
CellSwc[0].Dend[3551],CellSwc[1].Dend[1937],95.558495
CellSwc[0].Dend[3582],CellSwc[1].Dend[1845],95.558495
CellSwc[0].Dend[3582],CellSwc[1].Dend[1883],95.558495
CellSwc[0].Dend[3582],CellSwc[1].Dend[1937],95.558495
CellSwc[0].Dend[2211],CellSwc[1].Dend[2101],96.276617
CellSwc[0].Dend[2211],CellSwc[1].Dend[2111],96.276617
CellSwc[0].Dend[2439],CellSwc[1].Dend[2101],96.276617
CellSwc[0].Dend[2439],CellSwc[1].Dend[2111],96.276617
CellSwc[0].Dend[3622],CellSwc[1].Dend[1802],96.601110
CellSwc[0].Dend[3622],CellSwc[1].Dend[2028],96.601110
CellSwc[0].Dend[3646],CellSwc[1].Dend[1802],96.601110
CellSwc[0].Dend[3646],CellSwc[1].Dend[2028],96.601110
CellSwc[0].Dend[1908],CellSwc[1].Dend[1994],98.990012
CellSwc[0].Dend[1908],CellSwc[1].Dend[1995],98.990012
CellSwc[0].Dend[1908],CellSwc[1].Dend[1996],98.990012
CellSwc[0].Dend[1909],CellSwc[1].Dend[1994],98.990012
CellSwc[0].Dend[1909],CellSwc[1].Dend[1995],98.990012
CellSwc[0].Dend[1909],CellSwc[1].Dend[1996],98.990012
CellSwc[0].Dend[3153],CellSwc[1].Dend[2089],102.447225
CellSwc[0].Dend[3153],CellSwc[1].Dend[2108],102.447225
CellSwc[0].Dend[3196],CellSwc[1].Dend[2089],102.447225
CellSwc[0].Dend[3196],CellSwc[1].Dend[2108],102.447225
CellSwc[0].Dend[3555],CellSwc[1].Dend[1845],102.762961
CellSwc[0].Dend[3555],CellSwc[1].Dend[1883],102.762961
CellSwc[0].Dend[3555],CellSwc[1].Dend[1937],102.762961
CellSwc[0].Dend[3576],CellSwc[1].Dend[1845],102.762961
CellSwc[0].Dend[3576],CellSwc[1].Dend[1883],102.762961
CellSwc[0].Dend[3576],CellSwc[1].Dend[1937],102.762961
CellSwc[0].Dend[3622],CellSwc[1].Dend[1843],103.276044
CellSwc[0].Dend[3622],CellSwc[1].Dend[1844],103.276044
CellSwc[0].Dend[3646],CellSwc[1].Dend[1843],103.276044
CellSwc[0].Dend[3646],CellSwc[1].Dend[1844],103.276044
CellSwc[0].Dend[2685],CellSwc[1].Dend[2079],104.470126
CellSwc[0].Dend[2685],CellSwc[1].Dend[2120],104.470126
CellSwc[0].Dend[2879],CellSwc[1].Dend[2079],104.470126
CellSwc[0].Dend[2879],CellSwc[1].Dend[2120],104.470126
CellSwc[0].Dend[3050],CellSwc[1].Dend[2079],104.470126
CellSwc[0].Dend[3050],CellSwc[1].Dend[2120],104.470126
CellSwc[0].Dend[2025],CellSwc[1].Dend[2102],104.588342
CellSwc[0].Dend[2025],CellSwc[1].Dend[2103],104.588342
CellSwc[0].Dend[2190],CellSwc[1].Dend[2102],104.588342
CellSwc[0].Dend[2190],CellSwc[1].Dend[2103],104.588342
CellSwc[0].Dend[3591],CellSwc[1].Dend[1845],104.846864
CellSwc[0].Dend[3591],CellSwc[1].Dend[1883],104.846864
