10.0,148.69888475836427,100.0
20.0,148.69888475836444,110.0
50.0,169.49152542372866,130.0
100.0,171.6738197424896,140.0
200.0,184.33179723502315,150.0
500.0,196.07843137254898,150.0
1000.0,196.07843137254923,170.0
2000.0,205.12820512820514,170.0
5000.0,211.64021164021159,180.0
10000.0,213.90374331550782,180.0
