0,0.0
0,0
1,84.92569002123159
2,81.63265306122449
3,79.05138339920892
4,81.7995910020456
5,82.13552361396181
6,81.4663951120187
7,91.95402298850574
8,73.52941176471376
9,81.30081300812287
10,80.0
11,0
